dataset,band_index_kept,wavelength_nm,orig_band_index
554A_240506-160433,176,2081.4,186
554A_240506-160433,177,2087.66,187
554A_240506-160433,178,2093.93,188
554A_240506-160433,179,2100.19,189
554A_240506-160433,180,2106.45,190
554A_240506-160433,181,2112.71,191
554A_240506-160433,182,2118.98,192
554A_240506-160433,183,2125.24,193
554A_240506-160433,184,2131.5,194
554A_240506-160433,185,2137.76,195
554A_240506-160433,186,2144.02,196
554A_240506-160433,187,2150.28,197
554A_240506-160433,188,2156.54,198
554A_240506-160433,189,2162.8,199
554A_240506-160433,190,2169.06,200
554A_240506-160433,191,2175.32,201
554A_240506-160433,192,2181.58,202
554A_240506-160433,193,2187.83,203
554A_240506-160433,194,2194.09,204
554A_240506-160433,195,2200.35,205
554A_240506-160433,196,2206.6,206
554A_240506-160433,197,2212.86,207
554A_240506-160433,198,2219.12,208
554A_240506-160433,199,2225.37,209
554A_240506-160433,200,2231.63,210
554A_240506-160433,201,2237.88,211
554A_240506-160433,202,2244.13,212
554A_240506-160433,203,2250.39,213
554A_240506-160433,204,2256.64,214
554A_240506-160433,205,2262.89,215
554A_240506-160433,206,2269.15,216
554A_240506-160433,207,2275.4,217
554A_240506-160433,208,2281.65,218
554A_240506-160433,209,2287.9,219
554A_240506-160433,210,2294.15,220
554A_240506-160433,211,2300.4,221
554A_240506-160433,212,2306.65,222
554A_240506-160433,213,2312.9,223
554A_240506-160433,214,2319.15,224
554A_240506-160433,215,2325.4,225
554A_240506-160433,216,2331.65,226
554A_240506-160433,217,2337.9,227
554A_240506-160433,218,2344.14,228
554A_240506-160433,219,2350.39,229
554A_240506-160433,220,2356.64,230
554A_240506-160433,221,2362.88,231
554A_240506-160433,222,2369.13,232
554A_240506-160433,223,2375.37,233
554A_240506-160433,224,2381.62,234
554A_240506-160433,225,2387.86,235
554A_240506-160433,226,2394.11,236
554A_240506-160433,227,2400.35,237
554A_240506-160433,228,2406.6,238
554A_240506-160433,229,2412.84,239
554A_240506-160433,230,2419.08,240
554A_240506-160433,231,2425.32,241
554A_240506-160433,232,2431.57,242
554A_240506-160433,233,2437.81,243
554A_240506-160433,234,2444.05,244
554A_240506-160433,235,2450.29,245
