dataset,band_index_kept,wavelength_nm,orig_band_index
ATCC13_240506-161053,130,1792.8,140
ATCC13_240506-161053,131,1799.09,141
ATCC13_240506-161053,132,1805.37,142
ATCC13_240506-161053,133,1811.65,143
ATCC13_240506-161053,134,1817.93,144
ATCC13_240506-161053,135,1824.21,145
ATCC13_240506-161053,136,1830.5,146
ATCC13_240506-161053,137,1836.78,147
ATCC13_240506-161053,138,1843.06,148
ATCC13_240506-161053,139,1849.34,149
ATCC13_240506-161053,140,1855.61,150
ATCC13_240506-161053,141,1861.89,151
ATCC13_240506-161053,142,1868.17,152
ATCC13_240506-161053,143,1874.45,153
ATCC13_240506-161053,144,1880.73,154
ATCC13_240506-161053,145,1887.0,155
ATCC13_240506-161053,146,1893.28,156
ATCC13_240506-161053,147,1899.56,157
ATCC13_240506-161053,148,1905.83,158
ATCC13_240506-161053,149,1912.11,159
ATCC13_240506-161053,150,1918.38,160
ATCC13_240506-161053,151,1924.66,161
ATCC13_240506-161053,152,1930.93,162
ATCC13_240506-161053,153,1937.21,163
ATCC13_240506-161053,154,1943.48,164
ATCC13_240506-161053,155,1949.75,165
ATCC13_240506-161053,156,1956.03,166
ATCC13_240506-161053,157,1962.3,167
ATCC13_240506-161053,158,1968.57,168
ATCC13_240506-161053,159,1974.84,169
ATCC13_240506-161053,160,1981.11,170
ATCC13_240506-161053,161,1987.39,171
ATCC13_240506-161053,162,1993.66,172
ATCC13_240506-161053,163,1999.93,173
ATCC13_240506-161053,164,2006.19,174
ATCC13_240506-161053,165,2012.46,175
ATCC13_240506-161053,166,2018.73,176
ATCC13_240506-161053,167,2025.0,177
ATCC13_240506-161053,168,2031.27,178
ATCC13_240506-161053,169,2037.54,179
ATCC13_240506-161053,170,2043.8,180
ATCC13_240506-161053,171,2050.07,181
ATCC13_240506-161053,172,2056.34,182
ATCC13_240506-161053,173,2062.6,183
ATCC13_240506-161053,174,2068.87,184
ATCC13_240506-161053,175,2075.13,185
ATCC13_240506-161053,176,2081.4,186
ATCC13_240506-161053,177,2087.66,187
ATCC13_240506-161053,178,2093.93,188
ATCC13_240506-161053,179,2100.19,189
ATCC13_240506-161053,180,2106.45,190
ATCC13_240506-161053,181,2112.71,191
ATCC13_240506-161053,182,2118.98,192
ATCC13_240506-161053,183,2125.24,193
ATCC13_240506-161053,184,2131.5,194
ATCC13_240506-161053,185,2137.76,195
ATCC13_240506-161053,186,2144.02,196
ATCC13_240506-161053,187,2150.28,197
ATCC13_240506-161053,188,2156.54,198
ATCC13_240506-161053,189,2162.8,199
ATCC13_240506-161053,190,2169.06,200
ATCC13_240506-161053,191,2175.32,201
ATCC13_240506-161053,192,2181.58,202
ATCC13_240506-161053,193,2187.83,203
ATCC13_240506-161053,194,2194.09,204
ATCC13_240506-161053,195,2200.35,205
ATCC13_240506-161053,196,2206.6,206
ATCC13_240506-161053,197,2212.86,207
ATCC13_240506-161053,198,2219.12,208
ATCC13_240506-161053,199,2225.37,209
ATCC13_240506-161053,200,2231.63,210
ATCC13_240506-161053,201,2237.88,211
ATCC13_240506-161053,202,2244.13,212
ATCC13_240506-161053,203,2250.39,213
ATCC13_240506-161053,204,2256.64,214
ATCC13_240506-161053,205,2262.89,215
ATCC13_240506-161053,206,2269.15,216
ATCC13_240506-161053,207,2275.4,217
ATCC13_240506-161053,208,2281.65,218
ATCC13_240506-161053,209,2287.9,219
ATCC13_240506-161053,210,2294.15,220
ATCC13_240506-161053,211,2300.4,221
ATCC13_240506-161053,212,2306.65,222
ATCC13_240506-161053,213,2312.9,223
ATCC13_240506-161053,214,2319.15,224
ATCC13_240506-161053,215,2325.4,225
ATCC13_240506-161053,216,2331.65,226
ATCC13_240506-161053,217,2337.9,227
ATCC13_240506-161053,218,2344.14,228
ATCC13_240506-161053,219,2350.39,229
ATCC13_240506-161053,220,2356.64,230
ATCC13_240506-161053,221,2362.88,231
ATCC13_240506-161053,222,2369.13,232
ATCC13_240506-161053,223,2375.37,233
ATCC13_240506-161053,224,2381.62,234
ATCC13_240506-161053,225,2387.86,235
ATCC13_240506-161053,226,2394.11,236
ATCC13_240506-161053,227,2400.35,237
ATCC13_240506-161053,228,2406.6,238
ATCC13_240506-161053,229,2412.84,239
ATCC13_240506-161053,230,2419.08,240
ATCC13_240506-161053,231,2425.32,241
ATCC13_240506-161053,232,2431.57,242
ATCC13_240506-161053,233,2437.81,243
ATCC13_240506-161053,234,2444.05,244
ATCC13_240506-161053,235,2450.29,245
