dataset,band_index_kept,wavelength_nm,orig_band_index
ATCC27_240506-161129,151,1924.66,161
ATCC27_240506-161129,152,1930.93,162
ATCC27_240506-161129,153,1937.21,163
ATCC27_240506-161129,154,1943.48,164
ATCC27_240506-161129,155,1949.75,165
ATCC27_240506-161129,156,1956.03,166
ATCC27_240506-161129,157,1962.3,167
ATCC27_240506-161129,158,1968.57,168
ATCC27_240506-161129,159,1974.84,169
ATCC27_240506-161129,160,1981.11,170
ATCC27_240506-161129,161,1987.39,171
ATCC27_240506-161129,162,1993.66,172
ATCC27_240506-161129,163,1999.93,173
ATCC27_240506-161129,164,2006.19,174
ATCC27_240506-161129,165,2012.46,175
ATCC27_240506-161129,166,2018.73,176
ATCC27_240506-161129,167,2025.0,177
ATCC27_240506-161129,168,2031.27,178
ATCC27_240506-161129,169,2037.54,179
ATCC27_240506-161129,170,2043.8,180
ATCC27_240506-161129,171,2050.07,181
ATCC27_240506-161129,172,2056.34,182
ATCC27_240506-161129,173,2062.6,183
ATCC27_240506-161129,174,2068.87,184
ATCC27_240506-161129,175,2075.13,185
ATCC27_240506-161129,176,2081.4,186
ATCC27_240506-161129,177,2087.66,187
ATCC27_240506-161129,178,2093.93,188
ATCC27_240506-161129,179,2100.19,189
ATCC27_240506-161129,180,2106.45,190
ATCC27_240506-161129,181,2112.71,191
ATCC27_240506-161129,182,2118.98,192
ATCC27_240506-161129,183,2125.24,193
ATCC27_240506-161129,184,2131.5,194
ATCC27_240506-161129,185,2137.76,195
ATCC27_240506-161129,186,2144.02,196
ATCC27_240506-161129,187,2150.28,197
ATCC27_240506-161129,188,2156.54,198
ATCC27_240506-161129,189,2162.8,199
ATCC27_240506-161129,190,2169.06,200
ATCC27_240506-161129,191,2175.32,201
ATCC27_240506-161129,192,2181.58,202
ATCC27_240506-161129,193,2187.83,203
ATCC27_240506-161129,194,2194.09,204
ATCC27_240506-161129,195,2200.35,205
ATCC27_240506-161129,196,2206.6,206
ATCC27_240506-161129,197,2212.86,207
ATCC27_240506-161129,198,2219.12,208
ATCC27_240506-161129,199,2225.37,209
ATCC27_240506-161129,200,2231.63,210
ATCC27_240506-161129,201,2237.88,211
ATCC27_240506-161129,202,2244.13,212
ATCC27_240506-161129,203,2250.39,213
ATCC27_240506-161129,204,2256.64,214
ATCC27_240506-161129,205,2262.89,215
ATCC27_240506-161129,206,2269.15,216
ATCC27_240506-161129,207,2275.4,217
ATCC27_240506-161129,208,2281.65,218
ATCC27_240506-161129,209,2287.9,219
ATCC27_240506-161129,210,2294.15,220
ATCC27_240506-161129,211,2300.4,221
ATCC27_240506-161129,212,2306.65,222
ATCC27_240506-161129,213,2312.9,223
ATCC27_240506-161129,214,2319.15,224
ATCC27_240506-161129,215,2325.4,225
ATCC27_240506-161129,216,2331.65,226
ATCC27_240506-161129,217,2337.9,227
ATCC27_240506-161129,218,2344.14,228
ATCC27_240506-161129,219,2350.39,229
ATCC27_240506-161129,220,2356.64,230
ATCC27_240506-161129,221,2362.88,231
ATCC27_240506-161129,222,2369.13,232
ATCC27_240506-161129,223,2375.37,233
ATCC27_240506-161129,224,2381.62,234
ATCC27_240506-161129,225,2387.86,235
ATCC27_240506-161129,226,2394.11,236
ATCC27_240506-161129,227,2400.35,237
ATCC27_240506-161129,228,2406.6,238
ATCC27_240506-161129,229,2412.84,239
ATCC27_240506-161129,230,2419.08,240
ATCC27_240506-161129,231,2425.32,241
ATCC27_240506-161129,232,2431.57,242
ATCC27_240506-161129,233,2437.81,243
ATCC27_240506-161129,234,2444.05,244
ATCC27_240506-161129,235,2450.29,245
