dataset,band_index_kept,wavelength_nm,orig_band_index
ATCC16_240506-161158,57,1333.05,67
ATCC16_240506-161158,58,1339.36,68
ATCC16_240506-161158,59,1345.67,69
ATCC16_240506-161158,60,1351.99,70
ATCC16_240506-161158,61,1358.3,71
ATCC16_240506-161158,62,1364.61,72
ATCC16_240506-161158,63,1370.92,73
ATCC16_240506-161158,64,1377.23,74
ATCC16_240506-161158,65,1383.54,75
ATCC16_240506-161158,66,1389.85,76
ATCC16_240506-161158,67,1396.16,77
ATCC16_240506-161158,68,1402.47,78
ATCC16_240506-161158,69,1408.77,79
ATCC16_240506-161158,70,1415.08,80
ATCC16_240506-161158,71,1421.39,81
ATCC16_240506-161158,72,1427.7,82
ATCC16_240506-161158,73,1434.0,83
ATCC16_240506-161158,74,1440.31,84
ATCC16_240506-161158,75,1446.62,85
ATCC16_240506-161158,76,1452.92,86
ATCC16_240506-161158,77,1459.23,87
ATCC16_240506-161158,78,1465.53,88
ATCC16_240506-161158,79,1471.83,89
ATCC16_240506-161158,80,1478.14,90
ATCC16_240506-161158,81,1484.44,91
ATCC16_240506-161158,82,1490.74,92
ATCC16_240506-161158,83,1497.05,93
ATCC16_240506-161158,84,1503.35,94
ATCC16_240506-161158,85,1509.65,95
ATCC16_240506-161158,86,1515.95,96
ATCC16_240506-161158,87,1522.25,97
ATCC16_240506-161158,88,1528.55,98
ATCC16_240506-161158,89,1534.85,99
ATCC16_240506-161158,90,1541.15,100
ATCC16_240506-161158,91,1547.45,101
ATCC16_240506-161158,92,1553.75,102
ATCC16_240506-161158,93,1560.05,103
ATCC16_240506-161158,94,1566.35,104
ATCC16_240506-161158,95,1572.64,105
ATCC16_240506-161158,96,1578.94,106
ATCC16_240506-161158,97,1585.24,107
ATCC16_240506-161158,98,1591.53,108
ATCC16_240506-161158,99,1597.83,109
ATCC16_240506-161158,100,1604.13,110
ATCC16_240506-161158,101,1610.42,111
ATCC16_240506-161158,102,1616.72,112
ATCC16_240506-161158,103,1623.01,113
ATCC16_240506-161158,104,1629.3,114
ATCC16_240506-161158,105,1635.6,115
ATCC16_240506-161158,106,1641.89,116
ATCC16_240506-161158,107,1648.18,117
ATCC16_240506-161158,108,1654.48,118
ATCC16_240506-161158,109,1660.77,119
ATCC16_240506-161158,110,1667.06,120
ATCC16_240506-161158,111,1673.35,121
ATCC16_240506-161158,112,1679.64,122
ATCC16_240506-161158,113,1685.93,123
ATCC16_240506-161158,114,1692.22,124
ATCC16_240506-161158,115,1698.51,125
ATCC16_240506-161158,116,1704.8,126
ATCC16_240506-161158,117,1711.09,127
ATCC16_240506-161158,118,1717.38,128
ATCC16_240506-161158,119,1723.66,129
ATCC16_240506-161158,120,1729.95,130
ATCC16_240506-161158,121,1736.24,131
ATCC16_240506-161158,122,1742.53,132
ATCC16_240506-161158,123,1748.81,133
ATCC16_240506-161158,124,1755.1,134
ATCC16_240506-161158,125,1761.38,135
ATCC16_240506-161158,126,1767.67,136
ATCC16_240506-161158,127,1773.95,137
ATCC16_240506-161158,128,1780.24,138
ATCC16_240506-161158,129,1786.52,139
ATCC16_240506-161158,130,1792.8,140
ATCC16_240506-161158,131,1799.09,141
ATCC16_240506-161158,132,1805.37,142
ATCC16_240506-161158,133,1811.65,143
ATCC16_240506-161158,134,1817.93,144
ATCC16_240506-161158,135,1824.21,145
ATCC16_240506-161158,136,1830.5,146
ATCC16_240506-161158,137,1836.78,147
ATCC16_240506-161158,138,1843.06,148
ATCC16_240506-161158,139,1849.34,149
ATCC16_240506-161158,140,1855.61,150
ATCC16_240506-161158,141,1861.89,151
ATCC16_240506-161158,142,1868.17,152
ATCC16_240506-161158,143,1874.45,153
ATCC16_240506-161158,144,1880.73,154
ATCC16_240506-161158,145,1887.0,155
ATCC16_240506-161158,146,1893.28,156
ATCC16_240506-161158,147,1899.56,157
ATCC16_240506-161158,148,1905.83,158
ATCC16_240506-161158,149,1912.11,159
ATCC16_240506-161158,150,1918.38,160
ATCC16_240506-161158,151,1924.66,161
ATCC16_240506-161158,152,1930.93,162
ATCC16_240506-161158,153,1937.21,163
ATCC16_240506-161158,154,1943.48,164
ATCC16_240506-161158,155,1949.75,165
ATCC16_240506-161158,156,1956.03,166
ATCC16_240506-161158,157,1962.3,167
ATCC16_240506-161158,158,1968.57,168
ATCC16_240506-161158,159,1974.84,169
ATCC16_240506-161158,160,1981.11,170
ATCC16_240506-161158,161,1987.39,171
ATCC16_240506-161158,162,1993.66,172
ATCC16_240506-161158,163,1999.93,173
ATCC16_240506-161158,164,2006.19,174
ATCC16_240506-161158,165,2012.46,175
ATCC16_240506-161158,166,2018.73,176
ATCC16_240506-161158,167,2025.0,177
ATCC16_240506-161158,168,2031.27,178
ATCC16_240506-161158,169,2037.54,179
ATCC16_240506-161158,170,2043.8,180
ATCC16_240506-161158,171,2050.07,181
ATCC16_240506-161158,172,2056.34,182
ATCC16_240506-161158,173,2062.6,183
ATCC16_240506-161158,174,2068.87,184
ATCC16_240506-161158,175,2075.13,185
ATCC16_240506-161158,176,2081.4,186
ATCC16_240506-161158,177,2087.66,187
ATCC16_240506-161158,178,2093.93,188
ATCC16_240506-161158,179,2100.19,189
ATCC16_240506-161158,180,2106.45,190
ATCC16_240506-161158,181,2112.71,191
ATCC16_240506-161158,182,2118.98,192
ATCC16_240506-161158,183,2125.24,193
ATCC16_240506-161158,184,2131.5,194
ATCC16_240506-161158,185,2137.76,195
ATCC16_240506-161158,186,2144.02,196
ATCC16_240506-161158,187,2150.28,197
ATCC16_240506-161158,188,2156.54,198
ATCC16_240506-161158,189,2162.8,199
ATCC16_240506-161158,190,2169.06,200
ATCC16_240506-161158,191,2175.32,201
ATCC16_240506-161158,192,2181.58,202
ATCC16_240506-161158,193,2187.83,203
ATCC16_240506-161158,194,2194.09,204
ATCC16_240506-161158,195,2200.35,205
ATCC16_240506-161158,196,2206.6,206
ATCC16_240506-161158,197,2212.86,207
ATCC16_240506-161158,198,2219.12,208
ATCC16_240506-161158,199,2225.37,209
ATCC16_240506-161158,200,2231.63,210
ATCC16_240506-161158,201,2237.88,211
ATCC16_240506-161158,202,2244.13,212
ATCC16_240506-161158,203,2250.39,213
ATCC16_240506-161158,204,2256.64,214
ATCC16_240506-161158,205,2262.89,215
ATCC16_240506-161158,206,2269.15,216
ATCC16_240506-161158,207,2275.4,217
ATCC16_240506-161158,208,2281.65,218
ATCC16_240506-161158,209,2287.9,219
ATCC16_240506-161158,210,2294.15,220
ATCC16_240506-161158,211,2300.4,221
ATCC16_240506-161158,212,2306.65,222
ATCC16_240506-161158,213,2312.9,223
ATCC16_240506-161158,214,2319.15,224
ATCC16_240506-161158,215,2325.4,225
ATCC16_240506-161158,216,2331.65,226
ATCC16_240506-161158,217,2337.9,227
ATCC16_240506-161158,218,2344.14,228
ATCC16_240506-161158,219,2350.39,229
ATCC16_240506-161158,220,2356.64,230
ATCC16_240506-161158,221,2362.88,231
ATCC16_240506-161158,222,2369.13,232
ATCC16_240506-161158,223,2375.37,233
ATCC16_240506-161158,224,2381.62,234
ATCC16_240506-161158,225,2387.86,235
ATCC16_240506-161158,226,2394.11,236
ATCC16_240506-161158,227,2400.35,237
ATCC16_240506-161158,228,2406.6,238
ATCC16_240506-161158,229,2412.84,239
ATCC16_240506-161158,230,2419.08,240
ATCC16_240506-161158,231,2425.32,241
ATCC16_240506-161158,232,2431.57,242
ATCC16_240506-161158,233,2437.81,243
ATCC16_240506-161158,234,2444.05,244
ATCC16_240506-161158,235,2450.29,245
