dataset,band_index_kept,wavelength_nm,orig_band_index
559_240506-160951,145,1887.0,155
559_240506-160951,146,1893.28,156
559_240506-160951,147,1899.56,157
559_240506-160951,148,1905.83,158
559_240506-160951,149,1912.11,159
559_240506-160951,150,1918.38,160
559_240506-160951,151,1924.66,161
559_240506-160951,152,1930.93,162
559_240506-160951,153,1937.21,163
559_240506-160951,154,1943.48,164
559_240506-160951,155,1949.75,165
559_240506-160951,156,1956.03,166
559_240506-160951,157,1962.3,167
559_240506-160951,158,1968.57,168
559_240506-160951,159,1974.84,169
559_240506-160951,160,1981.11,170
559_240506-160951,161,1987.39,171
559_240506-160951,162,1993.66,172
559_240506-160951,163,1999.93,173
559_240506-160951,164,2006.19,174
559_240506-160951,165,2012.46,175
559_240506-160951,166,2018.73,176
559_240506-160951,167,2025.0,177
559_240506-160951,168,2031.27,178
559_240506-160951,169,2037.54,179
559_240506-160951,170,2043.8,180
559_240506-160951,171,2050.07,181
559_240506-160951,172,2056.34,182
559_240506-160951,173,2062.6,183
559_240506-160951,174,2068.87,184
559_240506-160951,175,2075.13,185
559_240506-160951,176,2081.4,186
559_240506-160951,177,2087.66,187
559_240506-160951,178,2093.93,188
559_240506-160951,179,2100.19,189
559_240506-160951,180,2106.45,190
559_240506-160951,181,2112.71,191
559_240506-160951,182,2118.98,192
559_240506-160951,183,2125.24,193
559_240506-160951,184,2131.5,194
559_240506-160951,185,2137.76,195
559_240506-160951,186,2144.02,196
559_240506-160951,187,2150.28,197
559_240506-160951,188,2156.54,198
559_240506-160951,189,2162.8,199
559_240506-160951,190,2169.06,200
559_240506-160951,191,2175.32,201
559_240506-160951,192,2181.58,202
559_240506-160951,193,2187.83,203
559_240506-160951,194,2194.09,204
559_240506-160951,195,2200.35,205
559_240506-160951,196,2206.6,206
559_240506-160951,197,2212.86,207
559_240506-160951,198,2219.12,208
559_240506-160951,199,2225.37,209
559_240506-160951,200,2231.63,210
559_240506-160951,201,2237.88,211
559_240506-160951,202,2244.13,212
559_240506-160951,203,2250.39,213
559_240506-160951,204,2256.64,214
559_240506-160951,205,2262.89,215
559_240506-160951,206,2269.15,216
559_240506-160951,207,2275.4,217
559_240506-160951,208,2281.65,218
559_240506-160951,209,2287.9,219
559_240506-160951,210,2294.15,220
559_240506-160951,211,2300.4,221
559_240506-160951,212,2306.65,222
559_240506-160951,213,2312.9,223
559_240506-160951,214,2319.15,224
559_240506-160951,215,2325.4,225
559_240506-160951,216,2331.65,226
559_240506-160951,217,2337.9,227
559_240506-160951,218,2344.14,228
559_240506-160951,219,2350.39,229
559_240506-160951,220,2356.64,230
559_240506-160951,221,2362.88,231
559_240506-160951,222,2369.13,232
559_240506-160951,223,2375.37,233
559_240506-160951,224,2381.62,234
559_240506-160951,225,2387.86,235
559_240506-160951,226,2394.11,236
559_240506-160951,227,2400.35,237
559_240506-160951,228,2406.6,238
559_240506-160951,229,2412.84,239
559_240506-160951,230,2419.08,240
559_240506-160951,231,2425.32,241
559_240506-160951,232,2431.57,242
559_240506-160951,233,2437.81,243
559_240506-160951,234,2444.05,244
559_240506-160951,235,2450.29,245
