dataset,band_index_kept,wavelength_nm,orig_band_index
503B_240506-160006,97,1585.24,107
503B_240506-160006,98,1591.53,108
503B_240506-160006,99,1597.83,109
503B_240506-160006,100,1604.13,110
503B_240506-160006,101,1610.42,111
503B_240506-160006,102,1616.72,112
503B_240506-160006,103,1623.01,113
503B_240506-160006,104,1629.3,114
503B_240506-160006,105,1635.6,115
503B_240506-160006,106,1641.89,116
503B_240506-160006,107,1648.18,117
503B_240506-160006,108,1654.48,118
503B_240506-160006,109,1660.77,119
503B_240506-160006,110,1667.06,120
503B_240506-160006,111,1673.35,121
503B_240506-160006,112,1679.64,122
503B_240506-160006,113,1685.93,123
503B_240506-160006,114,1692.22,124
503B_240506-160006,115,1698.51,125
503B_240506-160006,116,1704.8,126
503B_240506-160006,117,1711.09,127
503B_240506-160006,118,1717.38,128
503B_240506-160006,119,1723.66,129
503B_240506-160006,120,1729.95,130
503B_240506-160006,121,1736.24,131
503B_240506-160006,122,1742.53,132
503B_240506-160006,123,1748.81,133
503B_240506-160006,124,1755.1,134
503B_240506-160006,125,1761.38,135
503B_240506-160006,126,1767.67,136
503B_240506-160006,127,1773.95,137
503B_240506-160006,128,1780.24,138
503B_240506-160006,129,1786.52,139
503B_240506-160006,130,1792.8,140
503B_240506-160006,131,1799.09,141
503B_240506-160006,132,1805.37,142
503B_240506-160006,133,1811.65,143
503B_240506-160006,134,1817.93,144
503B_240506-160006,135,1824.21,145
503B_240506-160006,136,1830.5,146
503B_240506-160006,137,1836.78,147
503B_240506-160006,138,1843.06,148
503B_240506-160006,139,1849.34,149
503B_240506-160006,140,1855.61,150
503B_240506-160006,141,1861.89,151
503B_240506-160006,142,1868.17,152
503B_240506-160006,143,1874.45,153
503B_240506-160006,144,1880.73,154
503B_240506-160006,145,1887.0,155
503B_240506-160006,146,1893.28,156
503B_240506-160006,147,1899.56,157
503B_240506-160006,148,1905.83,158
503B_240506-160006,149,1912.11,159
503B_240506-160006,150,1918.38,160
503B_240506-160006,151,1924.66,161
503B_240506-160006,152,1930.93,162
503B_240506-160006,153,1937.21,163
503B_240506-160006,154,1943.48,164
503B_240506-160006,155,1949.75,165
503B_240506-160006,156,1956.03,166
503B_240506-160006,157,1962.3,167
503B_240506-160006,158,1968.57,168
503B_240506-160006,159,1974.84,169
503B_240506-160006,160,1981.11,170
503B_240506-160006,161,1987.39,171
503B_240506-160006,162,1993.66,172
503B_240506-160006,163,1999.93,173
503B_240506-160006,164,2006.19,174
503B_240506-160006,165,2012.46,175
503B_240506-160006,166,2018.73,176
503B_240506-160006,167,2025.0,177
503B_240506-160006,168,2031.27,178
503B_240506-160006,169,2037.54,179
503B_240506-160006,170,2043.8,180
503B_240506-160006,171,2050.07,181
503B_240506-160006,172,2056.34,182
503B_240506-160006,173,2062.6,183
503B_240506-160006,174,2068.87,184
503B_240506-160006,175,2075.13,185
503B_240506-160006,176,2081.4,186
503B_240506-160006,177,2087.66,187
503B_240506-160006,178,2093.93,188
503B_240506-160006,179,2100.19,189
503B_240506-160006,180,2106.45,190
503B_240506-160006,181,2112.71,191
503B_240506-160006,182,2118.98,192
503B_240506-160006,183,2125.24,193
503B_240506-160006,184,2131.5,194
503B_240506-160006,185,2137.76,195
503B_240506-160006,186,2144.02,196
503B_240506-160006,187,2150.28,197
503B_240506-160006,188,2156.54,198
503B_240506-160006,189,2162.8,199
503B_240506-160006,190,2169.06,200
503B_240506-160006,191,2175.32,201
503B_240506-160006,192,2181.58,202
503B_240506-160006,193,2187.83,203
503B_240506-160006,194,2194.09,204
503B_240506-160006,195,2200.35,205
503B_240506-160006,196,2206.6,206
503B_240506-160006,197,2212.86,207
503B_240506-160006,198,2219.12,208
503B_240506-160006,199,2225.37,209
503B_240506-160006,200,2231.63,210
503B_240506-160006,201,2237.88,211
503B_240506-160006,202,2244.13,212
503B_240506-160006,203,2250.39,213
503B_240506-160006,204,2256.64,214
503B_240506-160006,205,2262.89,215
503B_240506-160006,206,2269.15,216
503B_240506-160006,207,2275.4,217
503B_240506-160006,208,2281.65,218
503B_240506-160006,209,2287.9,219
503B_240506-160006,210,2294.15,220
503B_240506-160006,211,2300.4,221
503B_240506-160006,212,2306.65,222
503B_240506-160006,213,2312.9,223
503B_240506-160006,214,2319.15,224
503B_240506-160006,215,2325.4,225
503B_240506-160006,216,2331.65,226
503B_240506-160006,217,2337.9,227
503B_240506-160006,218,2344.14,228
503B_240506-160006,219,2350.39,229
503B_240506-160006,220,2356.64,230
503B_240506-160006,221,2362.88,231
503B_240506-160006,222,2369.13,232
503B_240506-160006,223,2375.37,233
503B_240506-160006,224,2381.62,234
503B_240506-160006,225,2387.86,235
503B_240506-160006,226,2394.11,236
503B_240506-160006,227,2400.35,237
503B_240506-160006,228,2406.6,238
503B_240506-160006,229,2412.84,239
503B_240506-160006,230,2419.08,240
503B_240506-160006,231,2425.32,241
503B_240506-160006,232,2431.57,242
503B_240506-160006,233,2437.81,243
503B_240506-160006,234,2444.05,244
503B_240506-160006,235,2450.29,245
