dataset,band_index_kept,wavelength_nm,orig_band_index
548A_240506-160359,173,2062.6,183
548A_240506-160359,174,2068.87,184
548A_240506-160359,175,2075.13,185
548A_240506-160359,176,2081.4,186
548A_240506-160359,177,2087.66,187
548A_240506-160359,178,2093.93,188
548A_240506-160359,179,2100.19,189
548A_240506-160359,180,2106.45,190
548A_240506-160359,181,2112.71,191
548A_240506-160359,182,2118.98,192
548A_240506-160359,183,2125.24,193
548A_240506-160359,184,2131.5,194
548A_240506-160359,185,2137.76,195
548A_240506-160359,186,2144.02,196
548A_240506-160359,187,2150.28,197
548A_240506-160359,188,2156.54,198
548A_240506-160359,189,2162.8,199
548A_240506-160359,190,2169.06,200
548A_240506-160359,191,2175.32,201
548A_240506-160359,192,2181.58,202
548A_240506-160359,193,2187.83,203
548A_240506-160359,194,2194.09,204
548A_240506-160359,195,2200.35,205
548A_240506-160359,196,2206.6,206
548A_240506-160359,197,2212.86,207
548A_240506-160359,198,2219.12,208
548A_240506-160359,199,2225.37,209
548A_240506-160359,200,2231.63,210
548A_240506-160359,201,2237.88,211
548A_240506-160359,202,2244.13,212
548A_240506-160359,203,2250.39,213
548A_240506-160359,204,2256.64,214
548A_240506-160359,205,2262.89,215
548A_240506-160359,206,2269.15,216
548A_240506-160359,207,2275.4,217
548A_240506-160359,208,2281.65,218
548A_240506-160359,209,2287.9,219
548A_240506-160359,210,2294.15,220
548A_240506-160359,211,2300.4,221
548A_240506-160359,212,2306.65,222
548A_240506-160359,213,2312.9,223
548A_240506-160359,214,2319.15,224
548A_240506-160359,215,2325.4,225
548A_240506-160359,216,2331.65,226
548A_240506-160359,217,2337.9,227
548A_240506-160359,218,2344.14,228
548A_240506-160359,219,2350.39,229
548A_240506-160359,220,2356.64,230
548A_240506-160359,221,2362.88,231
548A_240506-160359,222,2369.13,232
548A_240506-160359,223,2375.37,233
548A_240506-160359,224,2381.62,234
548A_240506-160359,225,2387.86,235
548A_240506-160359,226,2394.11,236
548A_240506-160359,227,2400.35,237
548A_240506-160359,228,2406.6,238
548A_240506-160359,229,2412.84,239
548A_240506-160359,230,2419.08,240
548A_240506-160359,231,2425.32,241
548A_240506-160359,232,2431.57,242
548A_240506-160359,233,2437.81,243
548A_240506-160359,234,2444.05,244
548A_240506-160359,235,2450.29,245
