sample,image,staphylococcus_prob
426_1_240506-160058,band_141_1862nm.png,0.9486727118492126
426_1_240506-160058,band_142_1868nm.png,0.9507356882095337
426_1_240506-160058,band_143_1874nm.png,0.9501339197158813
426_1_240506-160058,band_144_1881nm.png,0.9507466554641724
426_1_240506-160058,band_145_1887nm.png,0.949167013168335
426_1_240506-160058,band_146_1893nm.png,0.9510945081710815
426_1_240506-160058,band_147_1900nm.png,0.9505031108856201
426_1_240506-160058,band_148_1906nm.png,0.9474740028381348
426_1_240506-160058,band_149_1912nm.png,0.9408384561538696
426_1_240506-160058,band_150_1918nm.png,0.9409806132316589
426_1_240506-160058,band_151_1925nm.png,0.9415937662124634
426_1_240506-160058,band_152_1931nm.png,0.9416074156761169
426_1_240506-160058,band_153_1937nm.png,0.9424053430557251
426_1_240506-160058,band_154_1943nm.png,0.9419357180595398
426_1_240506-160058,band_155_1950nm.png,0.9416635036468506
426_1_240506-160058,band_156_1956nm.png,0.941922664642334
426_1_240506-160058,band_157_1962nm.png,0.9419034123420715
426_1_240506-160058,band_158_1969nm.png,0.9421828389167786
426_1_240506-160058,band_159_1975nm.png,0.9437540769577026
426_1_240506-160058,band_160_1981nm.png,0.9443917870521545
426_1_240506-160058,band_161_1987nm.png,0.9438721537590027
426_1_240506-160058,band_162_1994nm.png,0.9431377053260803
426_1_240506-160058,band_163_2000nm.png,0.9439923763275146
426_1_240506-160058,band_164_2006nm.png,0.9432226419448853
426_1_240506-160058,band_165_2012nm.png,0.941570520401001
426_1_240506-160058,band_166_2019nm.png,0.9421142339706421
426_1_240506-160058,band_167_2025nm.png,0.9410879015922546
426_1_240506-160058,band_168_2031nm.png,0.9418113231658936
426_1_240506-160058,band_169_2038nm.png,0.939650297164917
426_1_240506-160058,band_170_2044nm.png,0.9416935443878174
426_1_240506-160058,band_171_2050nm.png,0.9431908130645752
426_1_240506-160058,band_172_2056nm.png,0.9451054930686951
426_1_240506-160058,band_173_2063nm.png,0.952282726764679
426_1_240506-160058,band_174_2069nm.png,0.9544864296913147
426_1_240506-160058,band_175_2075nm.png,0.9527519345283508
426_1_240506-160058,band_176_2081nm.png,0.9524378776550293
426_1_240506-160058,band_177_2088nm.png,0.9510009288787842
426_1_240506-160058,band_178_2094nm.png,0.9516355991363525
426_1_240506-160058,band_179_2100nm.png,0.9481858611106873
426_1_240506-160058,band_180_2106nm.png,0.9495274424552917
426_1_240506-160058,band_181_2113nm.png,0.9487159252166748
426_1_240506-160058,band_182_2119nm.png,0.9463487863540649
426_1_240506-160058,band_183_2125nm.png,0.9468380212783813
426_1_240506-160058,band_184_2132nm.png,0.9491778612136841
426_1_240506-160058,band_185_2138nm.png,0.9480025172233582
426_1_240506-160058,band_186_2144nm.png,0.9462035298347473
426_1_240506-160058,band_187_2150nm.png,0.9463613033294678
426_1_240506-160058,band_188_2157nm.png,0.9463611841201782
426_1_240506-160058,band_189_2163nm.png,0.9462918043136597
426_1_240506-160058,band_190_2169nm.png,0.9466149210929871
426_1_240506-160058,band_191_2175nm.png,0.9465183615684509
426_1_240506-160058,band_192_2182nm.png,0.9470354318618774
426_1_240506-160058,band_193_2188nm.png,0.9479584097862244
426_1_240506-160058,band_194_2194nm.png,0.9470250606536865
426_1_240506-160058,band_195_2200nm.png,0.9479294419288635
426_1_240506-160058,band_196_2207nm.png,0.9477847814559937
426_1_240506-160058,band_197_2213nm.png,0.9481486678123474
426_1_240506-160058,band_198_2219nm.png,0.9494162201881409
426_1_240506-160058,band_199_2225nm.png,0.9507850408554077
426_1_240506-160058,band_200_2232nm.png,0.9476284384727478
426_1_240506-160058,band_201_2238nm.png,0.9482994079589844
426_1_240506-160058,band_202_2244nm.png,0.9450793266296387
426_1_240506-160058,band_203_2250nm.png,0.9462722539901733
426_1_240506-160058,band_204_2257nm.png,0.9490745663642883
426_1_240506-160058,band_205_2263nm.png,0.9484691023826599
426_1_240506-160058,band_206_2269nm.png,0.9466347694396973
426_1_240506-160058,band_207_2275nm.png,0.9478601813316345
426_1_240506-160058,band_208_2282nm.png,0.9465236067771912
426_1_240506-160058,band_209_2288nm.png,0.9460636377334595
426_1_240506-160058,band_210_2294nm.png,0.9469233155250549
426_1_240506-160058,band_211_2300nm.png,0.9469738602638245
426_1_240506-160058,band_212_2307nm.png,0.9475753903388977
426_1_240506-160058,band_213_2313nm.png,0.9485949277877808
426_1_240506-160058,band_214_2319nm.png,0.9484497904777527
426_1_240506-160058,band_215_2325nm.png,0.9462445974349976
426_1_240506-160058,band_216_2332nm.png,0.9466466307640076
426_1_240506-160058,band_217_2338nm.png,0.9466238021850586
426_1_240506-160058,band_218_2344nm.png,0.9464414715766907
426_1_240506-160058,band_219_2350nm.png,0.9456406235694885
426_1_240506-160058,band_220_2357nm.png,0.9462382197380066
426_1_240506-160058,band_221_2363nm.png,0.9459696412086487
426_1_240506-160058,band_222_2369nm.png,0.9464558959007263
426_1_240506-160058,band_223_2375nm.png,0.946549654006958
426_1_240506-160058,band_224_2382nm.png,0.9467458128929138
426_1_240506-160058,band_225_2388nm.png,0.9463649392127991
426_1_240506-160058,band_226_2394nm.png,0.946182906627655
426_1_240506-160058,band_227_2400nm.png,0.9465489387512207
426_1_240506-160058,band_228_2407nm.png,0.9466779232025146
426_1_240506-160058,band_229_2413nm.png,0.9464673399925232
426_1_240506-160058,band_230_2419nm.png,0.9460514783859253
426_1_240506-160058,band_231_2425nm.png,0.9458649158477783
426_1_240506-160058,band_232_2432nm.png,0.9469653964042664
426_1_240506-160058,band_233_2438nm.png,0.9486460089683533
426_1_240506-160058,band_234_2444nm.png,0.9487414956092834
426_1_240506-160058,band_235_2450nm.png,0.9465532898902893
491_240506-160846,band_000_973nm.png,0.8761667609214783
491_240506-160846,band_001_979nm.png,0.892225980758667
491_240506-160846,band_002_985nm.png,0.8722233176231384
491_240506-160846,band_003_992nm.png,0.8125285506248474
491_240506-160846,band_004_998nm.png,0.7842925190925598
491_240506-160846,band_005_1004nm.png,0.7488649487495422
491_240506-160846,band_006_1011nm.png,0.8305267691612244
491_240506-160846,band_007_1017nm.png,0.7349511384963989
491_240506-160846,band_008_1023nm.png,0.6658030152320862
491_240506-160846,band_009_1030nm.png,0.7032440900802612
491_240506-160846,band_010_1036nm.png,0.5728222131729126
491_240506-160846,band_011_1042nm.png,0.0
491_240506-160846,band_012_1049nm.png,0.0
491_240506-160846,band_013_1055nm.png,0.0
491_240506-160846,band_014_1061nm.png,0.6771955490112305
491_240506-160846,band_015_1068nm.png,0.715031623840332
491_240506-160846,band_016_1074nm.png,0.7412024140357971
491_240506-160846,band_017_1080nm.png,0.5612928867340088
491_240506-160846,band_018_1087nm.png,0.678839385509491
491_240506-160846,band_019_1093nm.png,0.5497296452522278
491_240506-160846,band_020_1099nm.png,0.5658063888549805
491_240506-160846,band_021_1106nm.png,0.6026333570480347
491_240506-160846,band_022_1112nm.png,0.0
491_240506-160846,band_023_1118nm.png,0.5092886686325073
491_240506-160846,band_024_1124nm.png,0.0
491_240506-160846,band_025_1131nm.png,0.0
491_240506-160846,band_026_1137nm.png,0.5060486197471619
491_240506-160846,band_027_1143nm.png,0.6785458326339722
491_240506-160846,band_028_1150nm.png,0.5768704414367676
491_240506-160846,band_029_1156nm.png,0.590490996837616
491_240506-160846,band_030_1162nm.png,0.5435512065887451
491_240506-160846,band_031_1169nm.png,0.0
491_240506-160846,band_032_1175nm.png,0.5602096319198608
491_240506-160846,band_033_1181nm.png,0.6969395875930786
491_240506-160846,band_034_1188nm.png,0.6475501656532288
491_240506-160846,band_035_1194nm.png,0.5316928625106812
491_240506-160846,band_036_1200nm.png,0.6503379344940186
491_240506-160846,band_037_1207nm.png,0.6966848969459534
491_240506-160846,band_038_1213nm.png,0.845270574092865
491_240506-160846,band_039_1219nm.png,0.7379328012466431
491_240506-160846,band_040_1226nm.png,0.7871479988098145
491_240506-160846,band_041_1232nm.png,0.7933163642883301
491_240506-160846,band_042_1238nm.png,0.9147032499313354
491_240506-160846,band_043_1245nm.png,0.911648154258728
491_240506-160846,band_044_1251nm.png,0.9332268238067627
491_240506-160846,band_045_1257nm.png,0.8102772831916809
491_240506-160846,band_046_1264nm.png,0.626427948474884
491_240506-160846,band_047_1270nm.png,0.5979422330856323
491_240506-160846,band_048_1276nm.png,0.7054730653762817
491_240506-160846,band_049_1283nm.png,0.8204180598258972
491_240506-160846,band_050_1289nm.png,0.7868947982788086
491_240506-160846,band_051_1295nm.png,0.7495745420455933
491_240506-160846,band_052_1301nm.png,0.8194715976715088
491_240506-160846,band_053_1308nm.png,0.745858907699585
491_240506-160846,band_054_1314nm.png,0.8163774609565735
491_240506-160846,band_055_1320nm.png,0.8539369702339172
491_240506-160846,band_056_1327nm.png,0.8303447961807251
491_240506-160846,band_057_1333nm.png,0.8013521432876587
491_240506-160846,band_058_1339nm.png,0.8803925514221191
491_240506-160846,band_059_1346nm.png,0.876247763633728
491_240506-160846,band_060_1352nm.png,0.8443846702575684
491_240506-160846,band_061_1358nm.png,0.8306739330291748
491_240506-160846,band_062_1365nm.png,0.8303232789039612
491_240506-160846,band_063_1371nm.png,0.8456400632858276
491_240506-160846,band_064_1377nm.png,0.785547137260437
491_240506-160846,band_065_1384nm.png,0.7946839928627014
491_240506-160846,band_066_1390nm.png,0.8628495931625366
491_240506-160846,band_067_1396nm.png,0.8873444199562073
491_240506-160846,band_068_1402nm.png,0.871549129486084
491_240506-160846,band_069_1409nm.png,0.8844083547592163
491_240506-160846,band_070_1415nm.png,0.8440974950790405
491_240506-160846,band_071_1421nm.png,0.828400731086731
491_240506-160846,band_072_1428nm.png,0.8531675934791565
491_240506-160846,band_073_1434nm.png,0.8845083117485046
491_240506-160846,band_074_1440nm.png,0.8957201242446899
491_240506-160846,band_075_1447nm.png,0.9255172610282898
491_240506-160846,band_076_1453nm.png,0.930463433265686
491_240506-160846,band_077_1459nm.png,0.8650394678115845
491_240506-160846,band_078_1466nm.png,0.9553871750831604
491_240506-160846,band_079_1472nm.png,0.9555765390396118
491_240506-160846,band_080_1478nm.png,0.959122896194458
491_240506-160846,band_081_1484nm.png,0.9187962412834167
491_240506-160846,band_082_1491nm.png,0.93617844581604
491_240506-160846,band_083_1497nm.png,0.9403984546661377
491_240506-160846,band_084_1503nm.png,0.9373859763145447
491_240506-160846,band_085_1510nm.png,0.91257244348526
491_240506-160846,band_086_1516nm.png,0.9370132088661194
491_240506-160846,band_087_1522nm.png,0.902927577495575
491_240506-160846,band_088_1529nm.png,0.9242826104164124
491_240506-160846,band_089_1535nm.png,0.928549587726593
491_240506-160846,band_090_1541nm.png,0.8972182869911194
491_240506-160846,band_091_1547nm.png,0.8875315189361572
491_240506-160846,band_092_1554nm.png,0.8969782590866089
491_240506-160846,band_093_1560nm.png,0.9246472716331482
491_240506-160846,band_094_1566nm.png,0.9196040630340576
491_240506-160846,band_095_1573nm.png,0.8972381949424744
491_240506-160846,band_096_1579nm.png,0.9159802794456482
491_240506-160846,band_097_1585nm.png,0.9241369366645813
491_240506-160846,band_098_1592nm.png,0.9491928815841675
491_240506-160846,band_099_1598nm.png,0.9314872622489929
491_240506-160846,band_100_1604nm.png,0.9509937167167664
491_240506-160846,band_101_1610nm.png,0.9524771571159363
491_240506-160846,band_102_1617nm.png,0.9496356844902039
491_240506-160846,band_103_1623nm.png,0.9503558874130249
491_240506-160846,band_104_1629nm.png,0.9481263756752014
491_240506-160846,band_105_1636nm.png,0.9456052780151367
491_240506-160846,band_106_1642nm.png,0.9465128183364868
491_240506-160846,band_107_1648nm.png,0.9438647031784058
491_240506-160846,band_108_1654nm.png,0.9430748224258423
491_240506-160846,band_109_1661nm.png,0.9352481365203857
491_240506-160846,band_110_1667nm.png,0.9451110363006592
491_240506-160846,band_111_1673nm.png,0.9417238831520081
491_240506-160846,band_112_1680nm.png,0.9415080547332764
491_240506-160846,band_113_1686nm.png,0.9502726793289185
491_240506-160846,band_114_1692nm.png,0.9521251320838928
491_240506-160846,band_115_1699nm.png,0.9512558579444885
491_240506-160846,band_116_1705nm.png,0.9520625472068787
491_240506-160846,band_117_1711nm.png,0.9542425870895386
491_240506-160846,band_118_1717nm.png,0.9530024528503418
491_240506-160846,band_119_1724nm.png,0.9562966227531433
491_240506-160846,band_120_1730nm.png,0.9528962969779968
491_240506-160846,band_121_1736nm.png,0.9597208499908447
491_240506-160846,band_122_1743nm.png,0.9595468640327454
491_240506-160846,band_123_1749nm.png,0.9665125608444214
491_240506-160846,band_124_1755nm.png,0.9688238501548767
491_240506-160846,band_125_1761nm.png,0.9677694439888
491_240506-160846,band_126_1768nm.png,0.958533763885498
491_240506-160846,band_127_1774nm.png,0.9561819434165955
491_240506-160846,band_128_1780nm.png,0.9178130030632019
491_240506-160846,band_129_1787nm.png,0.9217097759246826
491_240506-160846,band_130_1793nm.png,0.9465097188949585
491_240506-160846,band_131_1799nm.png,0.9554144740104675
491_240506-160846,band_132_1805nm.png,0.8947350382804871
491_240506-160846,band_133_1812nm.png,0.9304178953170776
491_240506-160846,band_134_1818nm.png,0.9573526382446289
491_240506-160846,band_135_1824nm.png,0.9683603048324585
491_240506-160846,band_136_1830nm.png,0.9496290683746338
491_240506-160846,band_137_1837nm.png,0.9499924182891846
491_240506-160846,band_138_1843nm.png,0.9458386301994324
491_240506-160846,band_139_1849nm.png,0.9254109859466553
491_240506-160846,band_140_1856nm.png,0.9391893148422241
491_240506-160846,band_141_1862nm.png,0.9427601099014282
491_240506-160846,band_142_1868nm.png,0.9430885910987854
491_240506-160846,band_143_1874nm.png,0.9405656456947327
491_240506-160846,band_144_1881nm.png,0.9460393190383911
491_240506-160846,band_145_1887nm.png,0.9371774792671204
491_240506-160846,band_146_1893nm.png,0.9392045736312866
491_240506-160846,band_147_1900nm.png,0.9364184737205505
491_240506-160846,band_148_1906nm.png,0.9432526230812073
491_240506-160846,band_149_1912nm.png,0.9390364289283752
491_240506-160846,band_150_1918nm.png,0.9448867440223694
491_240506-160846,band_151_1925nm.png,0.9468405842781067
491_240506-160846,band_152_1931nm.png,0.9378265142440796
491_240506-160846,band_153_1937nm.png,0.9214483499526978
491_240506-160846,band_154_1943nm.png,0.9233636260032654
491_240506-160846,band_155_1950nm.png,0.9046263098716736
491_240506-160846,band_156_1956nm.png,0.891110897064209
491_240506-160846,band_157_1962nm.png,0.828903079032898
491_240506-160846,band_158_1969nm.png,0.8968427777290344
491_240506-160846,band_159_1975nm.png,0.8860499858856201
491_240506-160846,band_160_1981nm.png,0.9070703983306885
491_240506-160846,band_161_1987nm.png,0.9076694846153259
491_240506-160846,band_162_1994nm.png,0.9177826046943665
491_240506-160846,band_163_2000nm.png,0.905570387840271
491_240506-160846,band_164_2006nm.png,0.8776949644088745
491_240506-160846,band_165_2012nm.png,0.8809875845909119
491_240506-160846,band_166_2019nm.png,0.8923137187957764
491_240506-160846,band_167_2025nm.png,0.9120494723320007
491_240506-160846,band_168_2031nm.png,0.9399896860122681
491_240506-160846,band_169_2038nm.png,0.9470773935317993
491_240506-160846,band_170_2044nm.png,0.9580530524253845
491_240506-160846,band_171_2050nm.png,0.9596629738807678
491_240506-160846,band_172_2056nm.png,0.9603816270828247
491_240506-160846,band_173_2063nm.png,0.9614067077636719
491_240506-160846,band_174_2069nm.png,0.9638930559158325
491_240506-160846,band_175_2075nm.png,0.9643087983131409
491_240506-160846,band_176_2081nm.png,0.9646847248077393
491_240506-160846,band_177_2088nm.png,0.9650698304176331
491_240506-160846,band_178_2094nm.png,0.9605055451393127
491_240506-160846,band_179_2100nm.png,0.9585974812507629
491_240506-160846,band_180_2106nm.png,0.9588400721549988
491_240506-160846,band_181_2113nm.png,0.9581544995307922
491_240506-160846,band_182_2119nm.png,0.9574306607246399
491_240506-160846,band_183_2125nm.png,0.9575430750846863
491_240506-160846,band_184_2132nm.png,0.9574311971664429
491_240506-160846,band_185_2138nm.png,0.9576267004013062
491_240506-160846,band_186_2144nm.png,0.9577922821044922
491_240506-160846,band_187_2150nm.png,0.9575852751731873
491_240506-160846,band_188_2157nm.png,0.9572117924690247
491_240506-160846,band_189_2163nm.png,0.9579123258590698
491_240506-160846,band_190_2169nm.png,0.958634614944458
491_240506-160846,band_191_2175nm.png,0.9582799077033997
491_240506-160846,band_192_2182nm.png,0.9584065079689026
491_240506-160846,band_193_2188nm.png,0.9589501023292542
491_240506-160846,band_194_2194nm.png,0.9591743350028992
491_240506-160846,band_195_2200nm.png,0.9605648517608643
491_240506-160846,band_196_2207nm.png,0.9572620391845703
491_240506-160846,band_197_2213nm.png,0.9596736431121826
491_240506-160846,band_198_2219nm.png,0.9606534838676453
491_240506-160846,band_199_2225nm.png,0.9603989124298096
491_240506-160846,band_200_2232nm.png,0.9604316353797913
491_240506-160846,band_201_2238nm.png,0.9594396352767944
491_240506-160846,band_202_2244nm.png,0.9596895575523376
491_240506-160846,band_203_2250nm.png,0.9593809247016907
491_240506-160846,band_204_2257nm.png,0.9605444073677063
491_240506-160846,band_205_2263nm.png,0.9595926403999329
491_240506-160846,band_206_2269nm.png,0.9577029347419739
491_240506-160846,band_207_2275nm.png,0.9583565592765808
491_240506-160846,band_208_2282nm.png,0.958372950553894
491_240506-160846,band_209_2288nm.png,0.9581118822097778
491_240506-160846,band_210_2294nm.png,0.9575088024139404
491_240506-160846,band_211_2300nm.png,0.9572548270225525
491_240506-160846,band_212_2307nm.png,0.9560379981994629
491_240506-160846,band_213_2313nm.png,0.9570125937461853
491_240506-160846,band_214_2319nm.png,0.95683753490448
491_240506-160846,band_215_2325nm.png,0.9576590657234192
491_240506-160846,band_216_2332nm.png,0.9574059247970581
491_240506-160846,band_217_2338nm.png,0.9577580094337463
491_240506-160846,band_218_2344nm.png,0.9570521712303162
491_240506-160846,band_219_2350nm.png,0.9572358131408691
491_240506-160846,band_220_2357nm.png,0.9570145010948181
491_240506-160846,band_221_2363nm.png,0.9562720656394958
491_240506-160846,band_222_2369nm.png,0.9567180275917053
491_240506-160846,band_223_2375nm.png,0.9565838575363159
491_240506-160846,band_224_2382nm.png,0.9578340649604797
491_240506-160846,band_225_2388nm.png,0.9587944746017456
491_240506-160846,band_226_2394nm.png,0.9586992859840393
491_240506-160846,band_227_2400nm.png,0.958631694316864
491_240506-160846,band_228_2407nm.png,0.957492470741272
491_240506-160846,band_229_2413nm.png,0.9575417637825012
491_240506-160846,band_230_2419nm.png,0.9585468769073486
491_240506-160846,band_231_2425nm.png,0.957617998123169
491_240506-160846,band_232_2432nm.png,0.9581784605979919
491_240506-160846,band_233_2438nm.png,0.9595417976379395
491_240506-160846,band_234_2444nm.png,0.9591082334518433
491_240506-160846,band_235_2450nm.png,0.9600282907485962
503B_240506-160006,band_000_973nm.png,0.9684805870056152
503B_240506-160006,band_001_979nm.png,0.9683811068534851
503B_240506-160006,band_002_985nm.png,0.9675661325454712
503B_240506-160006,band_003_992nm.png,0.9675033092498779
503B_240506-160006,band_004_998nm.png,0.9672983884811401
503B_240506-160006,band_005_1004nm.png,0.9667838215827942
503B_240506-160006,band_006_1011nm.png,0.9674533605575562
503B_240506-160006,band_007_1017nm.png,0.9670392274856567
503B_240506-160006,band_008_1023nm.png,0.9674068093299866
503B_240506-160006,band_009_1030nm.png,0.9671520590782166
503B_240506-160006,band_010_1036nm.png,0.9671552777290344
503B_240506-160006,band_011_1042nm.png,0.9666751623153687
503B_240506-160006,band_012_1049nm.png,0.9678028225898743
503B_240506-160006,band_013_1055nm.png,0.9671798348426819
503B_240506-160006,band_014_1061nm.png,0.9664485454559326
503B_240506-160006,band_015_1068nm.png,0.9672287702560425
503B_240506-160006,band_016_1074nm.png,0.9675740003585815
503B_240506-160006,band_017_1080nm.png,0.967106819152832
503B_240506-160006,band_018_1087nm.png,0.9667971730232239
503B_240506-160006,band_019_1093nm.png,0.9671649932861328
503B_240506-160006,band_020_1099nm.png,0.9673756957054138
503B_240506-160006,band_021_1106nm.png,0.9670435786247253
503B_240506-160006,band_022_1112nm.png,0.9671602249145508
503B_240506-160006,band_023_1118nm.png,0.9673206806182861
503B_240506-160006,band_024_1124nm.png,0.9670433402061462
503B_240506-160006,band_025_1131nm.png,0.9672601222991943
503B_240506-160006,band_026_1137nm.png,0.9679515361785889
503B_240506-160006,band_027_1143nm.png,0.9666079878807068
503B_240506-160006,band_028_1150nm.png,0.9668005108833313
503B_240506-160006,band_029_1156nm.png,0.9686385989189148
503B_240506-160006,band_030_1162nm.png,0.9683482050895691
503B_240506-160006,band_031_1169nm.png,0.9678242802619934
503B_240506-160006,band_032_1175nm.png,0.9675050973892212
503B_240506-160006,band_033_1181nm.png,0.9671676754951477
503B_240506-160006,band_034_1188nm.png,0.9675763249397278
503B_240506-160006,band_035_1194nm.png,0.9679416418075562
503B_240506-160006,band_036_1200nm.png,0.9675630331039429
503B_240506-160006,band_037_1207nm.png,0.9677821397781372
503B_240506-160006,band_038_1213nm.png,0.9672722816467285
503B_240506-160006,band_039_1219nm.png,0.9671398997306824
503B_240506-160006,band_040_1226nm.png,0.966903805732727
503B_240506-160006,band_041_1232nm.png,0.9676161408424377
503B_240506-160006,band_042_1238nm.png,0.9666754007339478
503B_240506-160006,band_043_1245nm.png,0.965857982635498
503B_240506-160006,band_044_1251nm.png,0.9661325216293335
503B_240506-160006,band_045_1257nm.png,0.9670714735984802
503B_240506-160006,band_046_1264nm.png,0.9676984548568726
503B_240506-160006,band_047_1270nm.png,0.9681425094604492
503B_240506-160006,band_048_1276nm.png,0.9679417610168457
503B_240506-160006,band_049_1283nm.png,0.96825110912323
503B_240506-160006,band_050_1289nm.png,0.9675783514976501
503B_240506-160006,band_051_1295nm.png,0.9684643745422363
503B_240506-160006,band_052_1301nm.png,0.9684023261070251
503B_240506-160006,band_053_1308nm.png,0.9687026143074036
503B_240506-160006,band_054_1314nm.png,0.9685819149017334
503B_240506-160006,band_055_1320nm.png,0.9683110117912292
503B_240506-160006,band_056_1327nm.png,0.9685039520263672
503B_240506-160006,band_057_1333nm.png,0.9682359099388123
503B_240506-160006,band_058_1339nm.png,0.9684571027755737
503B_240506-160006,band_059_1346nm.png,0.9682221412658691
503B_240506-160006,band_060_1352nm.png,0.9683419466018677
503B_240506-160006,band_061_1358nm.png,0.9680262804031372
503B_240506-160006,band_062_1365nm.png,0.9679965972900391
503B_240506-160006,band_063_1371nm.png,0.9679405093193054
503B_240506-160006,band_064_1377nm.png,0.9678605198860168
503B_240506-160006,band_065_1384nm.png,0.9680340886116028
503B_240506-160006,band_066_1390nm.png,0.9685022830963135
503B_240506-160006,band_067_1396nm.png,0.9685614705085754
503B_240506-160006,band_068_1402nm.png,0.9680901765823364
503B_240506-160006,band_069_1409nm.png,0.968000590801239
503B_240506-160006,band_070_1415nm.png,0.9682016968727112
503B_240506-160006,band_071_1421nm.png,0.9684595465660095
503B_240506-160006,band_072_1428nm.png,0.9682522416114807
503B_240506-160006,band_073_1434nm.png,0.9678787589073181
503B_240506-160006,band_074_1440nm.png,0.967502772808075
503B_240506-160006,band_075_1447nm.png,0.9684211015701294
503B_240506-160006,band_076_1453nm.png,0.9682767987251282
503B_240506-160006,band_077_1459nm.png,0.9685870409011841
503B_240506-160006,band_078_1466nm.png,0.9683651924133301
503B_240506-160006,band_079_1472nm.png,0.9682020545005798
503B_240506-160006,band_080_1478nm.png,0.9685297012329102
503B_240506-160006,band_081_1484nm.png,0.9677736759185791
503B_240506-160006,band_082_1491nm.png,0.9676670432090759
503B_240506-160006,band_083_1497nm.png,0.9687789082527161
503B_240506-160006,band_084_1503nm.png,0.9688910245895386
503B_240506-160006,band_085_1510nm.png,0.9686205983161926
503B_240506-160006,band_086_1516nm.png,0.9681398272514343
503B_240506-160006,band_087_1522nm.png,0.9685632586479187
503B_240506-160006,band_088_1529nm.png,0.9688701033592224
503B_240506-160006,band_089_1535nm.png,0.9688235521316528
503B_240506-160006,band_090_1541nm.png,0.968546450138092
503B_240506-160006,band_091_1547nm.png,0.9688206315040588
503B_240506-160006,band_092_1554nm.png,0.9689655303955078
503B_240506-160006,band_093_1560nm.png,0.9685481190681458
503B_240506-160006,band_094_1566nm.png,0.968596339225769
503B_240506-160006,band_095_1573nm.png,0.9686585068702698
503B_240506-160006,band_096_1579nm.png,0.9689503312110901
503B_240506-160006,band_097_1585nm.png,0.96893709897995
503B_240506-160006,band_098_1592nm.png,0.9688639044761658
503B_240506-160006,band_099_1598nm.png,0.9688818454742432
503B_240506-160006,band_100_1604nm.png,0.9690040349960327
503B_240506-160006,band_101_1610nm.png,0.9688711166381836
503B_240506-160006,band_102_1617nm.png,0.9685184955596924
503B_240506-160006,band_103_1623nm.png,0.9675581455230713
503B_240506-160006,band_104_1629nm.png,0.9665073156356812
503B_240506-160006,band_105_1636nm.png,0.9664945006370544
503B_240506-160006,band_106_1642nm.png,0.9679396152496338
503B_240506-160006,band_107_1648nm.png,0.9676114916801453
503B_240506-160006,band_108_1654nm.png,0.9662835597991943
503B_240506-160006,band_109_1661nm.png,0.9652437567710876
503B_240506-160006,band_110_1667nm.png,0.9644717574119568
503B_240506-160006,band_111_1673nm.png,0.9670665264129639
503B_240506-160006,band_112_1680nm.png,0.9673632979393005
503B_240506-160006,band_113_1686nm.png,0.9669610857963562
503B_240506-160006,band_114_1692nm.png,0.9652792811393738
503B_240506-160006,band_115_1699nm.png,0.9653812646865845
503B_240506-160006,band_116_1705nm.png,0.9639800190925598
503B_240506-160006,band_117_1711nm.png,0.9639241695404053
503B_240506-160006,band_118_1717nm.png,0.9602196216583252
503B_240506-160006,band_119_1724nm.png,0.9616190791130066
503B_240506-160006,band_120_1730nm.png,0.9632577300071716
503B_240506-160006,band_121_1736nm.png,0.9610829949378967
503B_240506-160006,band_122_1743nm.png,0.9652376174926758
503B_240506-160006,band_123_1749nm.png,0.958811342716217
503B_240506-160006,band_124_1755nm.png,0.9629570841789246
503B_240506-160006,band_125_1761nm.png,0.9647542834281921
503B_240506-160006,band_126_1768nm.png,0.9660781025886536
503B_240506-160006,band_127_1774nm.png,0.963749885559082
503B_240506-160006,band_128_1780nm.png,0.9622113108634949
503B_240506-160006,band_129_1787nm.png,0.9647567272186279
503B_240506-160006,band_130_1793nm.png,0.9652413725852966
503B_240506-160006,band_131_1799nm.png,0.9701802134513855
503B_240506-160006,band_132_1805nm.png,0.9696465134620667
503B_240506-160006,band_133_1812nm.png,0.9697204828262329
503B_240506-160006,band_134_1818nm.png,0.9693715572357178
503B_240506-160006,band_135_1824nm.png,0.9699339866638184
503B_240506-160006,band_136_1830nm.png,0.9697318077087402
503B_240506-160006,band_137_1837nm.png,0.9698437452316284
503B_240506-160006,band_138_1843nm.png,0.9686145782470703
503B_240506-160006,band_139_1849nm.png,0.9690331816673279
503B_240506-160006,band_140_1856nm.png,0.9697876572608948
503B_240506-160006,band_141_1862nm.png,0.9690538644790649
503B_240506-160006,band_142_1868nm.png,0.966408908367157
503B_240506-160006,band_143_1874nm.png,0.964024543762207
503B_240506-160006,band_144_1881nm.png,0.9684721231460571
503B_240506-160006,band_145_1887nm.png,0.9683228731155396
503B_240506-160006,band_146_1893nm.png,0.9681166410446167
503B_240506-160006,band_147_1900nm.png,0.9689379334449768
503B_240506-160006,band_148_1906nm.png,0.9676755666732788
503B_240506-160006,band_149_1912nm.png,0.967805027961731
503B_240506-160006,band_150_1918nm.png,0.968286395072937
503B_240506-160006,band_151_1925nm.png,0.9691879749298096
503B_240506-160006,band_152_1931nm.png,0.9693065881729126
503B_240506-160006,band_153_1937nm.png,0.9682121872901917
503B_240506-160006,band_154_1943nm.png,0.9678975343704224
503B_240506-160006,band_155_1950nm.png,0.968231201171875
503B_240506-160006,band_156_1956nm.png,0.9680265188217163
503B_240506-160006,band_157_1962nm.png,0.967158854007721
503B_240506-160006,band_158_1969nm.png,0.9663017988204956
